time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.6600000000000003,-0.373382516374123,0.1427259438315349,14.48257619333473,5.184882107455319,2.2730468009170384,0.0,-1.1004637700833872,-0.9993218774503829,-3.7116722512371148,9.06450249062754,28.676258986175306,0.0,2.0675032241919187,895.0860505455521,841.9456981848339,897.4997731521389,0.10729452459592877
0.7200000000000003,-0.46999241026329075,0.12253556737366617,14.214529419480998,5.741047804730162,3.9937013945218247,0.0,-1.6383081492804947,0.35302333311723616,-5.414091370364927,9.279720059675979,28.679494439509927,0.0,2.3706192579010272,895.2011763154156,841.7989889817915,897.4415877684991,0.11639372167424619
0.7800000000000004,-0.514974754404565,0.1555258996452154,13.85328691064044,0.022272609574613966,5.714586325990004,0.0,0.20008048208639584,0.5609599314296052,-6.17422015318219,9.438715110485171,28.684153978194086,0.0,2.1771133221686023,895.3779417487469,841.9877691578951,897.3716273114258,0.12511785083369023
0.8400000000000004,-0.4889793962753068,0.19615621656508994,13.518336940678482,0.5936486895087283,1.1523824080753409,0.0,0.18018338623550467,0.9311157298191133,-5.020620178280449,9.560330292415198,28.681251968137428,0.0,2.676953285925368,895.12367557786,841.7556203513697,897.2124228257709,0.13349370812394576
0.9000000000000005,-0.5356672588167708,0.2531391686787472,13.206444497652194,1.171232290404614,2.8731606549530078,0.0,-1.6563158122276929,0.6095617017620957,-5.696554479236087,9.663769898358035,28.677072300094032,0.0,2.39911106204838,894.9635347615214,841.5828524310753,897.3839310362087,0.14154490820512353
0.9600000000000005,-0.6325049533966952,0.23473327851500253,12.831190346621309,1.7536864789609155,4.593814616070272,0.0,-1.092379287293359,-1.1051800266945446,-6.638210170127844,9.740493936345986,28.678297410184317,0.0,2.4547816835935645,895.1203747205565,841.5922213865344,897.2931873524248,0.1492105471605762
1.0200000000000005,-0.641268044266233,0.17840304243761443,12.411123036504515,2.3401629211627615,0.03134018826683871,0.0,0.5766679990986385,-0.3838584715031893,-7.590355549564796,9.80502479503691,28.678846398217427,0.0,1.859198417333956,895.1213753174957,841.6015794333675,897.5652219955946,0.1564485341208809
1.0800000000000005,-0.62580160039384,0.1905227925384768,11.899766770635384,2.9303254073438154,1.7521647109972491,0.0,-0.4771579148327365,0.5250780296446089,-9.294741026032634,9.8645438352911,28.682660684634715,0.0,2.1693527283250855,895.3118403084601,841.5400423744898,897.8942667271028,0.15342272474099147
1.1400000000000006,-0.7037219086387658,0.22131968399714366,11.352653633166456,3.523613336952195,3.473149253719667,0.0,-1.7660818409727586,0.5997757907472585,-8.646105877738101,9.91244587733377,28.68368850694115,0.0,2.0998539789709,895.2844190070717,841.2158905737398,897.8935733121914,0.14985925328871266
1.2000000000000006,-0.7764923412402214,0.2762950677509208,10.854184040920163,4.119292770338166,5.19437074802828,0.0,-0.3361851453102265,1.1133874244659019,-8.322735052540857,9.947341216976172,28.69161434433253,0.0,2.2058180997915873,895.682776029282,840.9846272867317,897.6125851602503,0.1458040469965775
1.2600000000000007,-0.756278043582372,0.30727696944795707,10.317480466215212,4.7166419126034675,0.6326769151957654,0.0,0.5745264416534777,-0.3578860858077474,-9.54535525880157,9.967938566913272,28.69138829461777,0.0,2.5371500832264005,895.497112406276,841.0695243755794,897.3020224830834,0.14121797477082215
1.3200000000000007,-0.7686696647111736,0.2514126041679586,9.724444385438831,5.314867877873102,2.354085539133738,0.0,-1.1657184501913025,-1.0505780238161395,-10.260939613632187,9.974868475198068,28.688187992061177,0.0,2.605219568341897,895.3325875945368,841.3362478745923,897.210155496904,0.13604382024990969
1.3800000000000008,-0.8642574182807194,0.22257195154794462,9.056869181157762,5.913468857369674,4.075396222815112,0.0,-1.5472991754346457,0.0391668676030964,-12.124763337224849,9.979751399983884,28.689000911733974,0.0,2.3494074108801937,895.4438181839421,841.2940464823407,897.055189971207,0.13020603315460047
1.4400000000000008,-0.902565376444896,0.23094715637718014,8.299249279038396,0.22898772125755418,5.796768910317862,0.0,0.25809457882308207,0.1657211123125368,-12.658412941380472,9.973900559103784,28.690337202187756,0.0,2.3910100662139904,895.4986622820442,841.5404538963766,896.9759860748331,0.1236132309513431
1.5000000000000009,-0.87969094801931,0.2561128565639678,7.56754682279211,0.8271754142704832,1.235066142618221,0.0,0.06420634343902876,0.7770130911880204,-11.794887614990719,9.960985930922039,28.69290029733616,0.0,2.6571114820404875,895.6073872065283,841.6318443647145,896.7844788405841,0.11628775198338251
1.560000000000001,-0.9335547001615181,0.2988914837220427,6.848058943896737,1.4247819305858798,2.9565734978334355,0.0,-1.7344693939466518,0.23912685766676872,-12.374147298545504,9.959752419862951,28.690057675671127,0.0,2.2956808956157846,895.3978047109272,841.4118389788806,896.8189184202304,0.10823859626589043
1.620000000000001,-1.0303501550588932,0.2563025647555609,6.091199299724271,2.0223572103729843,4.677967396562682,0.0,-1.0303629037554825,-1.4455771520427527,-12.721841524004256,9.958294674003733,28.689650070983216,0.0,2.312977896731964,895.4388605125795,841.4963603773083,896.9223827433914,0.09942590272922433
1.680000000000001,-1.0373046964112829,0.18406906253054273,5.304228753464875,2.6199585240862575,0.11625371132954676,0.0,0.5163256742897107,-0.7021914028006524,-13.819787327985528,9.963979940673905,28.69343836510794,0.0,2.4432239917339875,895.6481082813922,841.5450356606169,897.1956962367287,0.08981701716013686
1.740000000000001,-1.028593581230186,0.16165485398651555,4.420221467445089,3.217823515265346,1.837961319741968,0.0,-0.629309082249313,-0.23552215970546325,-15.407583466163548,9.965298917075259,28.697550565023136,0.0,2.4940413355928865,895.7831974655892,841.3807841539531,896.8634674654243,0.07931299724729496
1.8000000000000012,-1.109478348332573,0.15529426270317645,3.510298713301618,3.8155779925331537,3.559928107297294,0.0,-1.6955330696365425,0.18142882580000674,-14.803478443894136,9.956935899876274,28.702149600475952,0.0,2.643447190425357,895.9404377884775,841.383779559494,896.6564506871259,0.0678856618349233
1.8600000000000012,-1.175502842352324,0.1933511093240071,2.6281004371207373,4.412852338117835,5.28203294069429,0.0,-0.2000547027490821,0.865568587629296,-14.910077857551881,9.950616027422925,28.701142004504227,0.0,2.5306781696319454,895.7855391044652,841.5608029681129,896.7967626012961,0.05556105540168919
1.9200000000000013,-1.15082943235462,0.20315625220292965,1.7002840053680102,5.009972687536269,0.7208742057243942,0.0,0.5673261716044905,-0.7794065891120857,-15.910328527285769,9.953718433574679,28.699357222463775,0.0,2.546041093247081,895.7120790607772,841.5735847076368,897.0716003456212,0.04229337420170264
1.9800000000000013,-1.1660790963890577,0.12561372959384712,0.7281550615661145,5.6071198833388785,2.4428479521694353,0.0,-1.2033118391692017,-1.3721382021380508,-16.667509058475392,9.95153976883044,28.699880755519906,0.0,2.532394499991954,895.7788607899788,841.7534476458474,897.0603683169202,0.02803942174542149
2.0400000000000014,-1.2560046020217424,0.06229504275803009,0.0,6.204459987065011,4.164855754895889,0.0,-1.3866396853669423,-0.8359726735126711,-18.51155769042191,9.962238622599253,28.699835610898553,0.0,2.802245000898306,895.834672817235,841.6453813173865,897.4023513008663,-0.0019532240188314086
